frequency_ghz,s11_db,s21_db,sample_id,measurement_id,label,data_source,preprocessing_operations
1.5,-12.656266967055116,-3.575324214579748,C01-S001,C01-S001-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6775,-12.910473503523242,-5.487033555708083,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.68125,-12.83174675115701,-5.249843367720333,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.685,-12.829475203043303,-5.2699770389801195,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6887499999999998,-12.358097821551093,-5.6695789326788875,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6925,-12.663751056850838,-5.445278696983105,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.69625,-12.165957306753478,-5.530282028349315,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7,-12.462352677680824,-4.975834937478704,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.70375,-12.293456118622233,-5.238836030799295,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7075,-13.083952322623523,-5.191205064745119,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7112499999999997,-13.021343657158859,-5.305558140827846,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.715,-12.983610240763001,-5.434645051397507,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.71875,-12.58407648132825,-5.385779508021685,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7225,-12.889058004027886,-5.154967794669164,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7262500000000003,-12.026999928202178,-5.329820418036086,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.73,-12.430536314292379,-5.140682406773638,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7337499999999997,-12.157898533031274,-5.221003156303948,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7375,-12.461976639793876,-5.178160221173378,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.74125,-12.03874598081349,-5.159582249663971,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.745,-12.84771732912321,-5.362595074955709,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7487500000000002,-12.24498500312728,-5.3044018933672525,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7525,-12.052355164982059,-5.005024970345099,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7562499999999996,-11.999449660199433,-4.7780941415926055,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.76,-12.242756116813062,-4.989280887549245,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.76375,-12.633370218202892,-5.872026419351251,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7675,-11.789410649450202,-5.377592319859831,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.77125,-12.18331145778948,-5.161036036706009,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.775,-12.130169517927914,-5.444941179643982,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.77875,-11.345803123671248,-5.448897439651463,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7824999999999998,-11.955677730007283,-5.267183787046669,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.78625,-12.113498721430146,-5.076339524368276,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.79,-12.10470824558452,-5.003446334814332,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.79375,-11.710818506377665,-5.2321732460119135,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7975,-12.12400620593217,-5.242876534136107,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.80125,-11.69767524813635,-5.330974034690221,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8049999999999997,-11.494298369782374,-4.998925142743925,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.80875,-11.824780383841665,-5.007134649746226,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8125,-11.475616655610875,-4.887047591084279,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.81625,-11.76638198248228,-5.065588307101604,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.82,-11.925830901040907,-5.403379061247051,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.82375,-12.192945908496498,-5.164366152263906,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8274999999999997,-11.585144615466387,-4.866909062719453,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.83125,-11.553098764541382,-5.481028788845396,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.835,-11.32193344620384,-5.076836855360876,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.83875,-11.325421732878787,-4.980041138366538,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8425000000000002,-10.94547448634938,-4.559640981529194,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.84625,-11.714983840899441,-5.176907046339554,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8499999999999996,-11.40912891651567,-5.054036269828581,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.85375,-11.697669927665837,-4.6121004388056726,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8575,-11.18813393161526,-5.150726671215,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.86125,-11.721297057943493,-4.74413425889954,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.865,-11.14551366255647,-4.900506470270176,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.86875,-11.617341889470538,-5.040633414848889,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8725,-11.143559983575184,-4.872229025413761,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8762499999999998,-10.989110669664676,-5.009244965804641,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.88,-11.795245021903929,-4.425407106156299,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.88375,-11.711592832835366,-5.456688833872511,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8875,-11.215860212258269,-5.022669087274594,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.89125,-11.227197411519217,-5.0098221230366935,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.895,-11.333312289764239,-4.975692256154879,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.8987499999999997,-11.369021892570489,-4.678999210824688,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9025,-11.463758727325624,-5.0406702614504475,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.90625,-11.089532060930274,-4.810700257384259,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.91,-11.460452108600656,-4.868989030041601,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.91375,-11.0442087631459,-4.719414301163195,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9175,-11.309926812019434,-4.95004994740133,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9212499999999997,-11.248672922476736,-4.836656332144191,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.925,-10.742085788345959,-4.940865999224191,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.92875,-10.806141727065281,-5.145553289182214,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9325,-11.37795475317479,-4.523207665711231,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9362500000000002,-11.327904484935193,-5.088402188912837,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.94,-10.820580462715572,-5.019251119240068,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9437499999999996,-11.472759266637471,-5.109429675001248,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9475,-10.595855665538775,-4.807134721189692,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.95125,-10.981750914679951,-5.018661259788528,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.955,-11.186799897815602,-4.540987828884073,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.95875,-11.002027501079716,-4.777705562296948,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9625,-10.589498118431566,-4.973972146142575,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.96625,-11.630617245922666,-5.1280145484667905,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9699999999999998,-10.677654646535304,-4.938860241310865,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.97375,-10.622257361922877,-4.790570552957443,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9775,-11.072774231538656,-4.929947563560991,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.98125,-10.994663261466004,-4.956645884177266,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.985,-10.929735530050353,-5.172364230874863,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.98875,-10.748881245961234,-4.394048058828267,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.9924999999999997,-11.186911101858467,-4.986078095800263,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.99625,-10.972165738776695,-5.273553693965497,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
3.0,-10.998354476207112,-5.2079818764299795,C02-S010,C02-S010-M01,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5,-11.167769205833643,-3.648633178452353,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.50375,-11.793180565236806,-3.5317925528905,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5075,-11.846002842017588,-3.348395452081488,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.51125,-11.472319601542578,-3.0755604477051595,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.515,-11.443265459141971,-3.412851087955889,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.51875,-11.51438141964348,-3.4268830545652045,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5225,-11.646387887609691,-3.1261633303279783,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.52625,-12.03261183051847,-3.1547566361038317,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.53,-11.922303050311998,-2.817946988594457,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.53375,-12.17069802196553,-3.0054721502285564,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5375,-11.75777070405915,-3.4797811462054526,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.54125,-11.815886795687744,-3.3987154194840454,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.545,-11.845676985567975,-3.063285213337995,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.54875,-11.602765975888376,-3.4603213249406384,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5525,-11.8838505193632,-3.3309462016339295,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.55625,-11.789725371717044,-3.669613019831429,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.56,-11.835116864431294,-3.579136772833893,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.56375,-11.701136010675704,-2.9701763848694838,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5675,-11.585278054260392,-3.239615281387045,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.57125,-12.101831713712778,-3.438444803701568,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.575,-11.567012331395723,-3.412883964168903,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.57875,-11.628895767006622,-2.892545083367686,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5825,-11.58845257652076,-3.4708291027615084,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.58625,-11.680597791979354,-3.208955259572421,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.59,-11.619264418205738,-3.1231646292266717,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.59375,-11.860219882431698,-2.9956443365149985,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.5975,-11.610894999907789,-3.5571724687139987,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.60125,-11.40949714051845,-3.699607826337484,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.605,-11.910995807253322,-3.6397773424461985,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.60875,-11.910151663802214,-3.210916965610519,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.6125,-11.5938144115117,-2.9200745767444585,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.61625,-11.960184389806562,-3.226391369208734,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.62,-12.021214337387738,-3.580775536463263,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.62375,-11.69066723158661,-3.149980123649777,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.6275,-11.958719443227398,-3.560432019961253,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.63125,-11.475668553731536,-3.6604587990871233,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.635,-11.994989875208876,-3.5535834706016143,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.63875,-12.11408264894041,-3.626870822166085,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.6425,-11.883259253031335,-3.6693678963564573,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.64625,-11.764889760428643,-3.221332021935888,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.65,-11.813304187671278,-3.652089668829861,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.65375,-11.761756070333943,-3.9230912679745984,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.6575,-12.103522082341653,-3.4154369910372124,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.66125,-11.61115190872023,-3.799107196394368,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.665,-12.462672730761282,-3.8053435250636105,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.66875,-12.214601615853292,-3.4296463996640614,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.6724999999999999,-11.983083263007465,-3.7860030837282292,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.67625,-12.21791494061828,-3.734499770815999,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.68,-12.115777344659111,-3.629548589899741,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.68375,-12.331320314847156,-3.722164827230128,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.6875,-12.113057147064564,-3.7701235938859066,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.69125,-11.925273546630038,-4.242962382421851,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.695,-12.238213979806485,-3.735544919090561,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.69875,-12.354324387625443,-3.3200668458259592,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
1.7025,-12.241696079099325,-3.569237047364393,C02-S010,C02-S010-M02,Crack Risk,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
